config_id,config_hash,checkpoint_hash,random_seed,MAX_NODES,MAX_HEIGHT,init_pop_method,max_iterations,pop_size,tourn_size,cxpb,mutpb,constants_range_json,ELITE_SIZE,LOG_METRICS_EVERY,hof_size,best_train_r2,best_test_r2,best_train_huber_loss,best_train_adj_r2,best_test_adj_r2,best_train_smape,best_test_smape,best_train_mae,best_test_mae,best_num_nodes,best_height,best_expression,hof_csv,population_csv,checkpoint_path,reached_target,stop_reason
beam_grid_0080,814d96cc08,13f164965e,42,400,30,oblesa,100,2000,120,0.6,0.65,"[-50.0, 50.0]",5,100,50,0.5267555601339943,0.4962719419377875,0.020015355179445,0.5262731240165217,0.4942114827121294,0.3104941385910973,0.3161057160805658,0.1542930946368265,0.1583281128680901,227.0,28.0,"div(33.66093635559082, add(X1, add(sub(div(sq3(X17), sub(div(div(div(X15, X0), sub(div(sq3(X17), sub(div(div(div(X15, X0), log(add(X1, X2))), log(add(X11, add(X17, div(div(X10, log(add(mul(sqrt(sqrt(sq3(X18))), exp(sqrt(sub(X8, X8)))), X2))), add(sub(log(add(X11, X13)), X13), add(sub(X18, sqrt(mul(X5, X5))), add(X11, add(div(div(div(X2, sub(exp(X15), sqrt(add(sq3(sq2(X14)), identity(sq2(X2)))))), sqrt(X0)), X0), 41.254166036710316))))))))), X13)), log(exp(sqrt(mul(X0, X4)))))), log(add(identity(add(add(X1, X7), mul(X7, div(add(X9, add(sub(log(X1), X13), add(sub(mul(X10, X14), sqrt(mul(log(exp(sqrt(mul(X6, mul(X3, X5))))), X1))), div(add(X9, add(sub(log(X1), X13), add(sub(mul(X10, X14), sqrt(mul(log(exp(sqrt(mul(X6, mul(X3, X5))))), X1))), add(sub(X15, X13), log(log(sub(sq2(add(mul(X10, X14), sq3(X8))), sqrt(sq2(log(X11)))))))))), X1)))), X1)))), add(X7, div(div(sub(X13, sqrt(mul(X5, X5))), log(add(X11, X2))), log(add(X11, X13))))))), X13)), log(exp(sqrt(mul(X0, X5))))), add(sub(log(X1), X13), add(sub(log(X11), sqrt(mul(log(exp(sqrt(mul(X0, mul(X0, X5))))), X5))), add(sub(X15, X13), add(div(div(X15, sqrt(X0)), X0), 41.254166036710316)))))))",results/exp_perf_beam_grid_search_0080_814d96cc08_hall_of_fame.csv,results/exp_perf_beam_grid_search_0080_814d96cc08_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_13f164965e.pkl,False,max_iterations
beam_grid_0299,af08be1fa0,d797fec3b9,42,400,30,oblesa,100,2000,80,0.7,0.7,"[-50.0, 50.0]",5,100,50,0.5265898612586466,0.4892225058223618,0.020022363231866833,0.5261072562239817,0.48713321144359434,0.31768830902297734,0.3265757769684577,0.1533015979565104,0.1584354266744057,216.0,21.0,"exp(div(identity(identity(sub(X1, div(identity(exp(exp(sqrt(log(X4))))), sub(add(sub(add(div(sq2(X16), X8), sqrt(mul(sqrt(add(mul(add(X4, sub(32.48583402227942, -21.582337577082498)), X17), mul(X11, X13))), identity(add(mul(X18, X4), X10))))), sub(X5, add(sqrt(add(add(div(identity(exp(exp(sqrt(log(X4))))), sub(sqrt(add(X12, X11)), -21.582337577082498)), sqrt(mul(sqrt(add(mul(X17, X17), mul(X17, mul(X3, X0)))), identity(add(mul(X18, X4), sqrt(X18)))))), sub(32.48583402227942, -21.582337577082498))), X13))), mul(X18, add(sub(add(div(X3, X8), sqrt(identity(X15))), X16), add(div(X4, -24.833200270804234), mul(add(-49.06038748989345, mul(X17, add(sub(add(div(X3, X8), sqrt(add(X4, 32.48583402227942))), sub(X5, add(sqrt(div(sq2(X16), X8)), X13))), add(sqrt(X1), mul(add(-49.06038748989345, X17), X3))))), identity(X13)))))), sub(add(X4, sub(X13, -21.582337577082498)), add(sqrt(sub(add(X1, 32.48583402227942), X6)), div(X5, sub(add(X5, sqrt(X10)), log(X4)))))))))), sub(add(div(X18, X8), X10), sub(add(X4, sub(sqrt(add(X12, X11)), -21.582337577082498)), add(sq2(X16), div(identity(exp(exp(sqrt(log(X4))))), sub(add(X5, sqrt(sub(add(X4, sub(sqrt(X4), -21.582337577082498)), add(sq2(X16), div(identity(exp(exp(X0))), sub(add(X5, sqrt(X4)), sub(add(X4, 32.48583402227942), sqrt(X10)))))))), sub(add(X4, 32.48583402227942), sqrt(X10)))))))))",results/exp_perf_beam_grid_search_0299_af08be1fa0_hall_of_fame.csv,results/exp_perf_beam_grid_search_0299_af08be1fa0_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_d797fec3b9.pkl,False,max_iterations
beam_grid_0168,34a36d994f,20d2b8e914,42,400,30,oblesa,100,2000,100,0.7,0.7,"[-50.0, 50.0]",5,100,50,0.524901196348356,0.5103603426114403,0.0200937834644386,0.5244168698503744,0.508357510858936,0.3109961970826865,0.3151182087675893,0.1550345770488377,0.1568260582469817,149.0,25.0,"div(33.66093635559082, add(add(add(39.010822772979736, add(add(sub(X17, sqrt(X5)), X17), mul(sub(X15, X14), X14))), add(add(sub(log(X1), sqrt(X5)), X17), mul(sub(X15, X18), add(X16, sqrt(sqrt(log(sq3(X3)))))))), add(sqrt(mul(X1, log(X1))), add(add(add(log(X1), add(add(log(exp(sqrt(X14))), exp(log(div(mul(X11, X6), X12)))), sub(log(X1), mul(sub(exp(log(div(mul(X11, X6), X12))), X0), X7)))), sub(X16, sqrt(sqrt(log(exp(log(mul(sq3(X3), mul(mul(X0, mul(sq3(X3), exp(identity(X16)))), exp(add(add(add(log(X1), add(add(div(exp(exp(X17)), X12), exp(sub(log(X1), log(div(exp(exp(X17)), X12))))), sub(log(X1), log(X11)))), sub(X16, sqrt(sqrt(X5)))), sub(X16, sqrt(sqrt(log(exp(sqrt(X5))))))))))))))))), sub(X16, sqrt(log(exp(log(mul(sq3(X3), sqrt(mul(X0, sqrt(X8)))))))))))))",results/exp_perf_beam_grid_search_0168_34a36d994f_hall_of_fame.csv,results/exp_perf_beam_grid_search_0168_34a36d994f_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_20d2b8e914.pkl,False,max_iterations
beam_grid_0117,0b5f5e1343,9867f1e4f2,42,400,30,oblesa,100,2500,120,0.6,0.45,"[-100.0, 100.0]",5,100,50,0.5234975430740099,0.4936918490249898,0.0201531494420775,0.5230117856600387,0.4916208361361792,0.3160480246914737,0.3210943427499407,0.1558694779289914,0.1594314163174161,342.0,30.0,"div(67.12368726730347, add(add(add(X0, add(sqrt(sqrt(div(sq2(X11), X3))), identity(sub(X0, log(identity(X11)))))), add(sqrt(sqrt(div(sq2(X11), X3))), identity(sub(X0, log(X12))))), sub(add(add(X17, add(X17, X16)), sub(add(log(add(identity(sub(add(sq2(log(X11)), sub(add(div(sq3(identity(sq3(sq2(log(exp(X5)))))), sqrt(mul(sub(sq3(add(log(X2), exp(X5))), add(sq3(div(X0, X8)), identity(div(X9, 77.27133924323564)))), mul(sq2(sub(log(X3), identity(add(sub(X10, X2), X3)))), exp(exp(log(sqrt(X3)))))))), X13), X9)), X14)), sub(add(X13, sub(add(85.43436148726738, sub(add(add(div(sq2(X11), X3), sub(add(sub(sub(add(add(sub(X6, sqrt(identity(sq3(X13)))), sub(add(sq2(log(X11)), sub(add(add(add(X1, mul(X15, X2)), X16), div(sq2(X11), X3)), X9)), log(X3))), div(sq3(X13), add(add(add(X1, mul(X15, X11)), X16), 72.6590902735278))), sqrt(add(sub(log(X1), sqrt(identity(sq3(X13)))), sub(add(sq2(X11), sub(add(add(add(X1, mul(X15, X11)), X16), 72.6590902735278), sqrt(identity(sq3(X13))))), log(X3))))), sqrt(identity(sq3(X13)))), sub(add(sub(add(div(sq3(identity(sq3(sq2(log(exp(X5)))))), sqrt(mul(sub(sq3(add(log(X2), exp(X5))), add(sq3(div(X0, X8)), identity(div(X9, 77.27133924323564)))), mul(sq2(sub(log(X3), identity(add(sub(X10, X2), X3)))), exp(exp(log(sqrt(X4)))))))), X13), X9), sub(add(add(add(X1, mul(X15, X13)), X16), div(sq2(div(sq2(X11), X3)), X3)), X9)), log(add(X1, mul(X15, X2))))), sqrt(X5))), sqrt(sq2(sub(sq2(log(exp(X5))), sqrt(X3))))), sqrt(X5))), log(X3))), X13))), sub(add(log(X1), sub(add(log(X1), sub(add(X0, sub(add(sub(X17, sqrt(identity(sq3(X13)))), sub(add(sq2(log(X11)), sub(add(add(add(X1, mul(X15, X11)), X16), 72.6590902735278), sqrt(identity(sq3(X13))))), log(X3))), sqrt(X5))), sqrt(sqrt(sqrt(sq2(sub(sq2(log(exp(X5))), X11))))))), sqrt(sqrt(sqrt(sq2(sub(sq2(log(exp(X5))), sqrt(X3)))))))), sqrt(X5))), sqrt(X5))), sqrt(X5))))",results/exp_perf_beam_grid_search_0117_0b5f5e1343_hall_of_fame.csv,results/exp_perf_beam_grid_search_0117_0b5f5e1343_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_9867f1e4f2.pkl,False,max_iterations
beam_grid_0021,9f06e02fb9,41912ac184,42,400,30,oblesa,100,2000,80,0.55,0.7,"[-50.0, 50.0]",10,100,50,0.5216938285160433,0.5127358765785853,0.0202294355734692,0.5212062323545348,0.5107427617572706,0.3189927500086489,0.3195939948214779,0.1581972595068295,0.1587899544612396,245.0,24.0,"log(sqrt(log(add(add(X0, add(add(sq2(add(div(X5, X11), div(X5, X11))), add(add(add(X13, -2.260018777276848), div(add(add(add(add(add(X13, -2.260018777276848), div(add(add(add(sq3(sq2(X14)), X12), add(add(X13, sub(X18, X10)), X1)), add(X13, add(add(X13, X1), 19.301414554714597))), X1)), X6), add(add(X13, add(add(X13, X12), 19.301414554714597)), add(X16, add(X13, add(add(X13, X12), add(add(add(add(add(X0, -2.260018777276848), div(exp(exp(X17)), X1)), X12), X12), add(add(X13, add(add(X13, X12), 19.301414554714597)), div(exp(exp(X17)), X1)))))))), add(X13, add(add(sq2(add(add(X13, X13), X13)), add(add(add(X18, X18), div(add(add(add(add(X0, add(X13, div(X9, X2))), 19.301414554714597), add(add(log(X11), add(add(X13, X12), 19.301414554714597)), add(X16, add(X13, add(identity(X12), X12))))), add(X13, add(add(X13, X12), 19.301414554714597))), add(X13, add(add(X13, X12), mul(X17, mul(X15, sub(X2, X12))))))), X18)), 19.301414554714597))), X1)), sq2(add(sqrt(X7), div(X5, X11))))), div(add(X13, add(X13, add(add(sq2(add(add(X13, X13), X13)), add(add(add(X18, X18), div(add(add(add(add(X0, add(X13, div(X9, X2))), 19.301414554714597), add(add(log(X11), add(add(X13, X12), 19.301414554714597)), add(X16, add(X13, add(identity(X12), X12))))), add(X13, add(add(X13, X12), 19.301414554714597))), add(X13, add(add(X13, X12), mul(X17, mul(add(X12, X11), sub(X2, X12))))))), X18)), 19.301414554714597))), X11))), exp(sqrt(X14))))))",results/exp_perf_beam_grid_search_0021_9f06e02fb9_hall_of_fame.csv,results/exp_perf_beam_grid_search_0021_9f06e02fb9_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_41912ac184.pkl,False,max_iterations
beam_grid_0057,06ec0fc386,5422faf25e,42,400,30,oblesa,100,2000,60,0.55,0.7,"[-50.0, 50.0]",10,100,50,0.5186495713182279,-7.011215588160829e+19,0.0202922091663199,0.5181588717718735,-7.039894403268484e+19,0.3256595223001103,0.3329046392198747,0.1561651449125992,35661591.22657894,93.0,15.0,"exp(div(identity(sub(identity(sub(add(X1, sqrt(add(sub(div(X4, X0), X5), 32.48583402227942))), identity(X13))), identity(X13))), sub(add(div(sq2(log(exp(mul(identity(div(15.236066357591966, X4)), sub(X17, sq2(X7)))))), X8), add(X17, mul(X15, sqrt(add(log(div(sq3(sq2(X2)), X2)), 32.48583402227942))))), sub(add(X5, 32.48583402227942), mul(div(sub(add(X5, sqrt(X3)), X17), sub(add(X13, sqrt(X11)), sub(sq2(sq3(X0)), sub(add(X13, sqrt(X1)), sub(add(log(div(sq3(sq2(X2)), X1)), 32.48583402227942), mul(X7, sqrt(add(X3, sqrt(sq3(X4)))))))))), X12)))))",results/exp_perf_beam_grid_search_0057_06ec0fc386_hall_of_fame.csv,results/exp_perf_beam_grid_search_0057_06ec0fc386_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_5422faf25e.pkl,False,max_iterations
beam_grid_0140,3787954f04,7a9b7f70dd,42,400,30,oblesa,100,2000,80,0.65,0.7,"[-50.0, 50.0]",5,100,50,0.5190420478750213,0.488609036532118,0.0203415897308494,0.5185517484281721,0.4865172328064152,0.3201983081007741,0.3257984612422033,0.1566701528291205,0.159768696616469,184.0,30.0,"exp(div(identity(identity(identity(identity(sub(X1, div(identity(identity(sub(sub(add(X4, 32.48583402227942), add(X1, sub(add(sub(add(div(add(X4, 32.48583402227942), X2), identity(X5)), sub(add(sub(add(sub(add(X14, 32.48583402227942), identity(div(add(X4, add(X4, 32.48583402227942)), X2))), 32.48583402227942), div(X12, X2)), 32.48583402227942), add(X5, X0))), log(sq3(add(add(X16, X6), add(mul(mul(X3, sqrt(X17)), mul(sq3(X13), exp(sub(add(X4, 32.48583402227942), X4)))), 32.48583402227942))))), sub(identity(sub(sub(add(add(X4, 32.48583402227942), 32.48583402227942), add(X1, sub(add(sq3(X7), log(sq3(add(X3, add(mul(mul(X3, sqrt(X17)), mul(X6, exp(add(X5, sq3(X13))))), 32.48583402227942))))), sub(add(X15, 32.48583402227942), X13)))), X6)), X13)))), X1))), sub(add(div(X10, mul(sqrt(mul(exp(X14), exp(add(sq3(X7), X5)))), exp(add(X5, sq3(X13))))), sqrt(add(X4, 32.48583402227942))), sub(add(X4, 32.48583402227942), X4)))))))), sub(sqrt(X10), sub(add(X4, 32.48583402227942), add(div(log(sq3(add(X3, add(mul(mul(X3, sqrt(X17)), mul(X10, exp(add(add(X6, X18), sq3(X13))))), 32.48583402227942)))), sqrt(mul(exp(X14), exp(add(sq3(X7), sq3(X13)))))), X0)))))",results/exp_perf_beam_grid_search_0140_3787954f04_hall_of_fame.csv,results/exp_perf_beam_grid_search_0140_3787954f04_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_7a9b7f70dd.pkl,False,max_iterations
beam_grid_0248,e8d913c797,32db35eb9f,42,400,30,oblesa,100,3000,100,0.6,0.8,"[-50.0, 50.0]",5,100,50,0.518789522920845,0.5102737957446213,0.0203522699971637,0.5182989660443291,0.5082706099790988,0.3274814137558359,0.329086645262314,0.157351020266573,0.1583939585597734,239.0,30.0,"log(div(-47.64236674921503, add(X13, add(log(exp(div(sub(identity(X11), sq2(sqrt(exp(log(log(add(sqrt(sq2(mul(sq2(sq3(sq2(X12))), add(div(mul(identity(exp(sqrt(sq2(div(X5, X6))))), div(mul(X4, div(identity(sq3(add(sq2(X4), X3))), sq2(identity(sub(sq3(X1), sqrt(sq3(sq2(X12)))))))), div(div(sub(identity(sqrt(identity(X3))), mul(identity(sq2(mul(sub(mul(X15, X14), sq2(X2)), sq2(X16)))), X15)), div(identity(sq3(add(sq2(X4), sq3(X6)))), sq2(identity(sub(sq3(X1), sqrt(sq3(sub(X4, X9)))))))), exp(mul(X11, X7))))), div(div(div(sub(identity(X11), X0), add(X8, add(X17, sub(sub(mul(X2, sq3(sq3(X14))), X8), sub(exp(-47.64236674921503), sub(X6, X2)))))), sub(X13, sq2(sqrt(X0)))), div(identity(sq3(add(identity(X11), div(identity(sq3(add(sq2(X4), sq2(-33.17332888422744)))), sq2(identity(sub(sq3(X1), sqrt(X2)))))))), sq2(identity(sub(sq3(X1), sqrt(sq3(sub(X4, X9))))))))), div(mul(X9, div(identity(sq3(add(sq3(X14), sq2(identity(sub(sq3(X1), X12)))))), sq2(identity(sub(sq3(div(identity(sq3(add(sq2(X4), sq2(-33.17332888422744)))), sq2(identity(sub(X8, sqrt(X2)))))), sq2(X2)))))), div(div(sub(identity(sq3(X6)), mul(identity(sq2(mul(sub(sub(mul(X15, X14), X9), sq2(X14)), sub(add(sq3(X8), add(sq2(X12), X4)), X16)))), X15)), X8), identity(exp(sqrt(sq2(X1)))))))))), sq3(sqrt(exp(log(X6))))))))))), add(identity(6.19409836060936), add(log(X3), -27.602465450763702))))), -27.602465450763702))))",results/exp_perf_beam_grid_search_0248_e8d913c797_hall_of_fame.csv,results/exp_perf_beam_grid_search_0248_e8d913c797_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_32db35eb9f.pkl,False,max_iterations
beam_grid_0194,a1e57a8af1,24db30209f,42,400,30,oblesa,100,2000,150,0.55,0.7,"[-50.0, 50.0]",10,100,50,0.5147216757258396,0.4897526325065702,0.0205243151382472,0.5142269719936146,0.4876655065684916,0.3151655667768717,0.3210022310542566,0.1565118766246727,0.1599324605965031,114.0,16.0,"div(33.66093635559082, add(add(X1, add(sqrt(X11), add(log(X1), add(div(div(sqrt(X15), X0), sqrt(X0)), add(sub(sub(sub(X16, sqrt(X5)), sqrt(X9)), exp(mul(X10, -46.666609886885965))), add(div(X17, X0), add(sub(X15, sqrt(X18)), add(sub(sub(sqrt(X15), sqrt(X5)), sqrt(X5)), add(X15, add(sub(X15, X13), add(sub(div(sqrt(X15), X0), X13), 38.66459621090971))))))))))), sub(log(X1), log(mul(exp(sq2(exp(mul(X17, -46.666609886885965)))), add(sq3(mul(div(log(mul(div(log(X1), X3), div(X8, X2))), X3), div(X8, X2))), add(mul(add(div(div(div(sqrt(sq2(X11)), exp(sq2(X15))), X0), X0), div(exp(add(X0, -18.053265713472978)), X0)), X13), X14)))))))",results/exp_perf_beam_grid_search_0194_a1e57a8af1_hall_of_fame.csv,results/exp_perf_beam_grid_search_0194_a1e57a8af1_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_24db30209f.pkl,False,max_iterations
beam_grid_0126,1d3480b150,67bf79923c,42,400,30,oblesa,100,3000,120,0.7,0.45,"[-100.0, 100.0]",5,100,50,0.5146700300348941,0.4951685601686828,0.0205264994361717,0.5141752736538802,0.4931035876483824,0.3123269014708585,0.3184819775639945,0.1562346112506301,0.1589452287437565,377.0,30.0,"log(div(-97.58168663829565, add(add(X13, div(X5, identity(X11))), add(log(div(exp(identity(identity(add(identity(add(X13, X17)), div(X5, identity(X11)))))), X11)), add(log(div(div(-97.58168663829565, add(log(div(exp(identity(identity(add(add(add(identity(add(X13, X17)), div(X5, identity(X12))), log(div(exp(identity(identity(add(log(sq2(exp(identity(identity(add(identity(add(X13, X17)), div(X1, identity(X1)))))))), log(div(div(X12, identity(exp(div(X12, identity(exp(X1)))))), identity(exp(div(X12, X4))))))))), identity(exp(div(exp(identity(identity(add(identity(add(X13, X17)), div(X5, identity(X11)))))), identity(exp(X1)))))))), log(div(div(X12, identity(31.562372358346977)), identity(exp(X1)))))))), identity(exp(X1)))), add(log(div(exp(identity(32.922606647467205)), log(div(exp(identity(31.562372358346977)), X11)))), add(sq3(X14), add(identity(add(log(div(exp(identity(identity(add(log(X1), log(div(div(div(X12, identity(exp(div(X12, identity(exp(X1)))))), identity(exp(div(X12, X4)))), identity(exp(div(sqrt(identity(sub(X8, X17))), identity(exp(X1))))))))))), identity(exp(div(sq2(sub(X10, X1)), identity(exp(X1))))))), log(div(X12, identity(exp(div(exp(identity(identity(add(identity(add(X13, X17)), div(X5, identity(X11)))))), identity(exp(X1))))))))), -55.18495738506317))))), identity(exp(sqrt(X1))))), add(log(X3), add(log(div(div(-97.58168663829565, add(log(exp(identity(add(add(add(exp(X14), log(div(exp(identity(identity(add(log(sq2(sqrt(sq3(X0)))), log(div(X12, identity(exp(div(X12, identity(exp(X1))))))))))), X2))), log(div(exp(identity(identity(add(add(X13, X17), log(div(31.562372358346977, identity(exp(div(X12, identity(exp(X1))))))))))), X2))), log(div(exp(identity(identity(add(X13, identity(identity(add(add(X13, X17), log(div(X12, identity(exp(X1))))))))))), X11)))))), add(add(X13, log(div(exp(identity(31.562372358346977)), X11))), add(log(div(identity(31.562372358346977), identity(exp(X12)))), add(add(log(div(exp(identity(identity(add(log(X1), log(div(X12, identity(exp(div(sqrt(identity(sub(X8, X17))), identity(exp(X1))))))))))), identity(exp(div(sq2(sub(X10, X6)), identity(exp(X1))))))), log(div(X12, identity(exp(div(exp(identity(identity(add(identity(add(X13, X17)), div(X5, identity(X11)))))), identity(exp(X1)))))))), add(log(X12), -55.18495738506317)))))), exp(sqrt(sq3(log(X1)))))), add(log(div(X12, exp(sqrt(sq3(log(X1)))))), add(log(X12), -55.18495738506317)))))))))",results/exp_perf_beam_grid_search_0126_1d3480b150_hall_of_fame.csv,results/exp_perf_beam_grid_search_0126_1d3480b150_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_67bf79923c.pkl,False,max_iterations
beam_grid_0055,f72b3485d5,f1dd8298c7,42,400,30,oblesa,100,2000,60,0.55,0.65,"[-50.0, 50.0]",5,100,50,0.5138294501476692,0.4878196928648201,0.020562050841708,0.5133338368604499,0.4857246603921465,0.3152496678325553,0.3198685886225509,0.1585007790132545,0.1613173426275783,252.0,30.0,"div(33.66093635559082, add(X15, add(div(log(add(sqrt(X3), add(X4, add(sub(exp(identity(sub(X15, sub(add(sub(identity(sub(X15, mul(div(log(16.33699112076428), X2), sqrt(sq2(X1))))), sqrt(X11)), add(X5, add(identity(sq3(mul(mul(X18, sqrt(sq2(mul(X13, sub(sub(X10, sub(X5, X17)), sub(X13, X18)))))), sqrt(identity(sq3(mul(X18, sqrt(sq2(mul(X13, sub(sub(X15, sub(X5, X17)), sub(X13, X18)))))))))))), sub(X15, sub(add(sub(log(add(add(8.621489482973828, X2), sub(sq3(sq3(log(X11))), X13))), exp(sub(sub(X15, sub(X5, X17)), sub(X13, X14)))), add(X1, add(identity(X15), add(X1, add(identity(log(add(add(8.621489482973828, X2), sub(sq3(sq3(log(X11))), X13)))), add(X1, 24.46808486487656)))))), X12))))), X0)))), add(X18, X15)), add(exp(identity(sub(X1, sub(add(sub(X4, sqrt(X11)), add(X15, add(identity(sub(sub(X5, X17), log(X11))), sub(X15, sub(add(sub(exp(identity(sub(X18, sub(X6, X18)))), sqrt(sub(X8, sub(log(16.33699112076428), exp(X6))))), add(X10, add(identity(sub(sub(identity(sub(X15, X13)), sub(X5, X17)), sq3(X16))), add(X1, add(X10, add(sq2(X17), add(X1, 24.46808486487656))))))), X18))))), X18)))), add(identity(identity(X3)), add(X1, 33.66093635559082))))))), X4), add(sqrt(X11), add(X16, add(sub(exp(identity(sub(sub(X15, sub(X5, X17)), sub(X13, X18)))), add(sqrt(X1), mul(X0, X9))), add(X15, add(identity(sub(X15, X13)), add(sub(X15, X18), add(identity(sub(X15, mul(div(log(X1), X2), sqrt(X1)))), add(X1, 33.66093635559082)))))))))))",results/exp_perf_beam_grid_search_0055_f72b3485d5_hall_of_fame.csv,results/exp_perf_beam_grid_search_0055_f72b3485d5_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_f1dd8298c7.pkl,False,max_iterations
beam_grid_0084,167fdee24f,c5b545bfe0,42,400,30,oblesa,100,2000,120,0.65,0.7,"[-50.0, 50.0]",5,100,50,0.5127820326370226,0.4845555535723033,0.0206063502179515,0.5122853515886323,0.4824471693996174,0.3181017180292751,0.3230000681099185,0.1555182221434328,0.1588616854346739,381.0,30.0,"div(33.66093635559082, add(add(sub(identity(add(X15, identity(add(X15, X16)))), mul(log(add(identity(div(add(identity(add(X15, identity(add(X15, identity(add(X15, X16)))))), add(X15, identity(div(add(identity(add(identity(add(X15, identity(add(X15, X16)))), identity(add(X15, identity(X13))))), add(X15, identity(X13))), add(identity(identity(div(add(identity(X15), add(sub(identity(identity(div(X11, add(mul(X13, X14), identity(div(X11, exp(identity(identity(sq3(X17)))))))))), mul(log(add(identity(div(X2, exp(identity(identity(sq3(X13)))))), add(identity(X15), add(X9, X14)))), div(X5, X11))), add(identity(div(add(X0, add(identity(div(X11, exp(identity(identity(sq3(X13)))))), add(identity(X12), X1))), exp(identity(sq3(X15))))), add(identity(X15), X1)))), exp(identity(identity(sq3(X13))))))), div(div(X5, X11), X11)))))), add(identity(identity(div(add(identity(X15), add(sub(identity(identity(div(X11, add(mul(X13, X14), identity(div(X11, exp(identity(identity(identity(X15)))))))))), mul(identity(X15), div(X5, X11))), add(identity(div(add(X0, add(identity(div(X11, exp(identity(identity(sq3(X13)))))), add(identity(X12), X1))), exp(identity(sq3(X15))))), add(identity(X15), X1)))), X3))), div(div(X5, X11), X11)))), add(add(sub(identity(add(X15, identity(add(identity(add(X15, add(X15, X16))), add(X15, identity(X16)))))), mul(log(add(identity(identity(X16)), add(identity(X15), add(identity(div(X11, exp(identity(identity(sq3(X17)))))), add(identity(div(X8, X8)), add(identity(X9), X1)))))), div(X5, X11))), add(identity(div(add(identity(identity(sq3(X13))), add(sub(identity(identity(div(X11, exp(identity(identity(sq3(X13))))))), mul(log(add(identity(div(X2, exp(identity(identity(sq3(X17)))))), add(identity(X15), add(X9, identity(X9))))), div(X5, X11))), add(identity(div(add(X14, add(identity(div(X11, exp(identity(identity(sq3(X13)))))), add(identity(X16), add(sqrt(mul(identity(mul(X11, identity(add(X15, X16)))), exp(sqrt(X14)))), X1)))), exp(identity(identity(sq3(X13)))))), add(identity(X18), X1)))), exp(identity(identity(sq3(X13)))))), sqrt(sq3(X11)))), add(identity(div(X11, add(sub(X14, X15), sq2(sqrt(X6))))), add(sqrt(X15), X1))))), div(X5, X11))), add(identity(div(X11, exp(identity(identity(sq2(X13)))))), add(identity(X15), X1))), add(add(sub(identity(add(X15, identity(div(X5, X11)))), mul(div(X8, X8), div(X5, X11))), X7), 33.66093635559082)))",results/exp_perf_beam_grid_search_0084_167fdee24f_hall_of_fame.csv,results/exp_perf_beam_grid_search_0084_167fdee24f_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_c5b545bfe0.pkl,False,max_iterations
beam_grid_0244,62c72cc5ff,c3fa8cf8b0,42,400,30,oblesa,100,3000,80,0.6,0.7,"[-50.0, 50.0]",5,100,50,0.5113171630030638,0.4989053033009399,0.0206683052744622,0.5108189886333385,0.4968556156287587,0.3240983560726075,0.3253274506145177,0.1610629265150517,0.1620999948390239,187.0,30.0,"log(div(-48.808003310114145, add(log(exp(sub(identity(div(-48.808003310114145, add(log(exp(sub(log(exp(sub(log(exp(sub(X14, X1))), exp(sub(sub(X16, log(exp(sub(div(-48.808003310114145, add(log(exp(sub(identity(log(exp(sub(X6, X1)))), X1))), add(log(X3), log(sq2(div(identity(div(identity(X2), X11)), sq3(identity(X2)))))))), sub(X15, exp(sub(log(exp(sub(X15, X17))), exp(sub(X0, X14))))))))), log(exp(sub(div(X11, add(log(exp(sub(identity(log(exp(sub(X0, X1)))), X1))), add(identity(log(sq2(X4))), log(sq2(div(identity(div(X11, X11)), sq3(identity(X2)))))))), sub(sqrt(X17), exp(sub(log(exp(sub(mul(X13, X17), X15))), exp(sub(X0, X1))))))))))))), exp(sub(X17, X1))))), add(add(log(exp(-9.512971885691847)), log(log(X3))), X15)))), sub(log(X11), log(exp(sub(sub(div(-43.51342369901832, add(log(exp(sub(identity(log(sq2(X4))), add(add(sub(X15, X13), X15), X1)))), add(X9, -27.602465450763702))), sub(X15, exp(sub(log(log(X4)), exp(sub(X9, log(exp(sub(identity(log(exp(sub(X5, X1)))), div(-48.808003310114145, add(X4, add(log(X12), -27.602465450763702)))))))))))), sub(X15, X13)))))))), -27.602465450763702)))",results/exp_perf_beam_grid_search_0244_62c72cc5ff_hall_of_fame.csv,results/exp_perf_beam_grid_search_0244_62c72cc5ff_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_c3fa8cf8b0.pkl,False,max_iterations
